,id,questions
498,48be89db-0c9b-484c-ac9f-c9fd2bf8e7d5,"Easy vegan brownie that uses coffee granules and flaxseed instead of eggs — 20 min prep, is this the one?"
498,48be89db-0c9b-484c-ac9f-c9fd2bf8e7d5,"Looking for a decadent, 5-star vegan cherry and almond brownie recipe (egg- and dairy-free) — any recommendations?"
498,48be89db-0c9b-484c-ac9f-c9fd2bf8e7d5,Can I bake vegan cherry & almond brownies using self-raising flour and glacé cherries — about 45 minutes in the oven?
499,1c699fe1-909e-4377-9068-a6ad52051165,Easy unicorn biscuits recipe with swirly vanilla dough and pink food colouring — ready in about 45 minutes?
499,1c699fe1-909e-4377-9068-a6ad52051165,Kids' party swirly vanilla cookies edged with sprinkles and white chocolate stars — how do I make these?
499,1c699fe1-909e-4377-9068-a6ad52051165,Unicorn biscuit idea using icing sugar and lemon juice for a glaze plus hundreds and thousands — is this suitable for baking with children?
499,1c699fe1-909e-4377-9068-a6ad52051165,Simple 4-star kids' biscuit recipe featuring pink-coloured dough and colourful sprinkles — quick prep (15 min) and 30 min bake?
499,1c699fe1-909e-4377-9068-a6ad52051165,"Party-friendly unicorn biscuits using basic ingredients (flour, butter, caster sugar, egg, vanilla) — easy recipe for beginners?"
500,20f11058-5c11-45ae-bd09-098e79ea0272,Easy birthday ring biscuits with lemon curd and strawberry conserve — can I make these in about 40 minutes?
500,20f11058-5c11-45ae-bd09-098e79ea0272,Kid-friendly party biscuits (ring shapes) using golden caster sugar and unsalted butter — are these good for getting kids to help?
500,20f11058-5c11-45ae-bd09-098e79ea0272,5-star rated simple birthday biscuits topped with white icing sugar — is this recipe suitable for a kids' party?
500,20f11058-5c11-45ae-bd09-098e79ea0272,Quick biscuit recipe with 30 minutes prep and 10 minutes baking — how many servings does this make for a party?
500,20f11058-5c11-45ae-bd09-098e79ea0272,What are the nutrition details for these birthday biscuits — they list about 149 kcal and 6g fat per serving?
501,ee4201ad-6044-4f87-a5b0-aecc6258796a,Easy chocolate orange cookies with candied orange peel — is there a quick 30-minute recipe that's good for Christmas gifts?
501,ee4201ad-6044-4f87-a5b0-aecc6258796a,Kid-friendly chocolate orange biscuits topped with sugared candied orange peel — any simple recipe that uses dark or milk chocolate?
501,ee4201ad-6044-4f87-a5b0-aecc6258796a,How can I make rich chocolate cookies flavored with orange zest and chopped candied peel in about 15 minutes prep and 15 minutes baking?
501,ee4201ad-6044-4f87-a5b0-aecc6258796a,Looking for an easy chocolate orange cookie recipe using self-raising flour and cocoa powder — is there one suitable for gifting?
501,ee4201ad-6044-4f87-a5b0-aecc6258796a,Simple moreish chocolate orange bites (rated around 3) — where can I find a straightforward recipe topped with candied orange peel?
502,069520cd-3f00-4213-bd3f-f0063c2f5918,"Quick, kid-friendly biscuit recipe that uses 200g butter and 400g plain flour — can I make toy-stamped biscuits in about 30 minutes?"
502,069520cd-3f00-4213-bd3f-f0063c2f5918,Easy biscuits for baking with kids: a simple recipe with golden caster sugar and vanilla that you can decorate with stamped toys?
502,069520cd-3f00-4213-bd3f-f0063c2f5918,"What’s a 5-star, very easy biscuit recipe with 10 minutes prep and 20 minutes baking for little hands to help with?"
502,069520cd-3f00-4213-bd3f-f0063c2f5918,"Simple cookie recipe using 1 egg, 200g sugar and 400g flour — good for beginners who want to stamp patterns from toys?"
502,069520cd-3f00-4213-bd3f-f0063c2f5918,"Easiest ever biscuits — an easy, child-friendly recipe using plain flour and softened butter for fun decorated biscuits?"
503,bfd1d5a3-dc5e-4967-945b-ac9e72d35bf3,"Planet cookies recipe for kids using royal icing and gel food colouring — how long does it take (about 90 min prep, 12 min bake) and is it good for a half-term activity?"
503,bfd1d5a3-dc5e-4967-945b-ac9e72d35bf3,How can I make solar-system biscuits with caramel-flavoured brown icing and optional gold edible glitter?
503,bfd1d5a3-dc5e-4967-945b-ac9e72d35bf3,5-star planet cookie recipe that uses 280g plain flour and 100g butter — is this 'more effort' kids' biscuit project suitable for beginners?
503,bfd1d5a3-dc5e-4967-945b-ac9e72d35bf3,"How many cookies will a batch with 280g flour and 250g royal icing sugar typically make, and what decorating colours are suggested (red, blue, green, yellow, orange, black)?"
503,bfd1d5a3-dc5e-4967-945b-ac9e72d35bf3,Looking for decorating ideas for planet-shaped cookies using gel colours and gold glitter — any tips for colourful planet effects without complex tools?
504,ae3ed1e3-b30c-4b61-836f-8305e2bdabf4,Are there gluten-free peanut butter cookies that use only 3 ingredients and take about 27 minutes total?
504,ae3ed1e3-b30c-4b61-836f-8305e2bdabf4,"Easy peanut butter cookie recipe for kids using just peanut butter, golden caster sugar and an egg?"
504,ae3ed1e3-b30c-4b61-836f-8305e2bdabf4,Can I make peanut butter cookies with crunchy or smooth peanut butter without any flour (gluten-free)?
504,ae3ed1e3-b30c-4b61-836f-8305e2bdabf4,Quick 5-star peanut butter cookie recipe with prep under 15 minutes and a short bake time?
504,ae3ed1e3-b30c-4b61-836f-8305e2bdabf4,Beginner-friendly peanut butter cookies that are gluten-free and use only pantry staples like peanut butter and caster sugar?
505,a7d13e3a-7fef-4887-ac8a-04f1eeb6223c,"Easy kid-friendly biscuit recipe with desiccated coconut and melted marshmallow filling — jammy coconut mallows, ready in about 47 minutes?"
505,a7d13e3a-7fef-4887-ac8a-04f1eeb6223c,Recipe for jammy coconut mallows using raspberry jam and halved pink-and-white marshmallows — perfect for kids to help?
505,a7d13e3a-7fef-4887-ac8a-04f1eeb6223c,How many biscuits does the jammy coconut mallows recipe make and what's the per-piece nutrition (about 140 kcal)?
505,a7d13e3a-7fef-4887-ac8a-04f1eeb6223c,"Simple biscuit sandwiches made with 250g butter and 100g desiccated coconut — jammy coconut mallows, easy skill level?"
505,a7d13e3a-7fef-4887-ac8a-04f1eeb6223c,"5-star jammy coconut mallows with marshmallow-and-jam filling — quick prep + cook under an hour, kid-friendly?"
506,d282ea9e-e40a-4ad6-812b-3d11c1874138,How can I make bunting biscuits (flag-shaped kids' cookies) iced with ready-to-roll icing and coloured writing pens?
506,d282ea9e-e40a-4ad6-812b-3d11c1874138,Is there a party-friendly flag-shaped cookie recipe using golden syrup and vanilla that takes about 60 minutes total?
506,d282ea9e-e40a-4ad6-812b-3d11c1874138,Any tips for a more-effort kids' biscuit recipe rated 5 stars that uses a 1kg pack of ready-to-roll icing?
506,d282ea9e-e40a-4ad6-812b-3d11c1874138,What are the nutrition details for bunting biscuits — are they around 258 kcal and high in sugar per biscuit?
506,d282ea9e-e40a-4ad6-812b-3d11c1874138,"Looking for a kids' biscuit recipe with about 50 minutes prep using plain flour, butter and golden syrup for decorated flags?"
507,5e5ef09d-3a05-4d4e-aef0-00df3dbea097,Easy Halloween spider biscuits with peanut butter cups and icing eyes — how do I make these with kids?
507,5e5ef09d-3a05-4d4e-aef0-00df3dbea097,Kid-friendly spider biscuit recipe ready in about 37 minutes — any tips for decorating with melted milk chocolate?
507,5e5ef09d-3a05-4d4e-aef0-00df3dbea097,Simple biscuit cookies using peanut butter and Rolos or Maltesers to look like spiders — is this suitable for a kids' party?
507,5e5ef09d-3a05-4d4e-aef0-00df3dbea097,5-star spooky spider biscuits — can I substitute Maltesers for the peanut butter cups and still get good results?
507,5e5ef09d-3a05-4d4e-aef0-00df3dbea097,Recipe for about 20 spider biscuits using 20 peanut butter cups and 100g milk chocolate for legs — ingredients and timing?
508,24a020f3-4541-4fd6-8c15-222c09e76c84,Easy rainbow cookies with orange zest and sprinkles — kid-friendly biscuit recipe ready in about 45 minutes?
508,24a020f3-4541-4fd6-8c15-222c09e76c84,Simple rainbow cookie recipe using 2 egg yolks and golden caster sugar for a kids' bake
508,24a020f3-4541-4fd6-8c15-222c09e76c84,"Rainbow cookies with orange juice and sifted icing sugar — roughly 168 kcal per serving, is this the one?"
508,24a020f3-4541-4fd6-8c15-222c09e76c84,Kid-friendly rainbow biscuits rated 4 stars that use vanilla extract and decorated with sprinkles?
508,24a020f3-4541-4fd6-8c15-222c09e76c84,Quick rainbow cookies made with plain flour and icing sugar—easy recipe under an hour for kids?
509,6ec508f0-bda7-4ce4-a62d-da276be83a90,"Easy no-bake mint-iced place biscuits to make with kids — uses peppermint extract and giant cookies, ready in about 30 minutes?"
509,6ec508f0-bda7-4ce4-a62d-da276be83a90,Kid-friendly mint cookies decorated with sweets and sprinkles—recipe that uses 4 giant cookies and icing sugar?
509,6ec508f0-bda7-4ce4-a62d-da276be83a90,"Looking for a simple, fun 'place biscuit' idea to finish a table with mint icing — quick 30-minute kids' biscuit recipe?"
509,6ec508f0-bda7-4ce4-a62d-da276be83a90,High-calorie party biscuit recipe (around 652 kcal) with mint icing and sprinkles — easy and great for kids' parties?
509,6ec508f0-bda7-4ce4-a62d-da276be83a90,"5-star rated, easy mint-iced biscuit recipe I can make with children using peppermint extract and lots of decorations?"
510,daa3a175-94bb-40fd-87b9-64bc78bbeb66,How do I make easy medal vanilla biscuits decorated with bright ready-to-roll icing and ribbons for a kids' party?
510,daa3a175-94bb-40fd-87b9-64bc78bbeb66,Simple recipe for edible medal cookies using golden syrup and vanilla — can it be done in about 50 minutes?
510,daa3a175-94bb-40fd-87b9-64bc78bbeb66,"Can I make around 15 decorated medal biscuits with icing, edible glitter and ribbons as party prizes?"
510,daa3a175-94bb-40fd-87b9-64bc78bbeb66,"Kid-friendly, easy medal cookie recipe (5-star) with colourful icing and icing pens — any tips for decorating?"
510,daa3a175-94bb-40fd-87b9-64bc78bbeb66,What's the calorie count and difficulty for these medal cookies (recipe lists 418 kcal) and are they suitable for a children's event?
511,2e366ff7-87f3-487c-9ea8-07e6c3fc035d,Easy chocolate chip cookie recipe with dark chocolate chunks — ready in about 30 minutes?
511,2e366ff7-87f3-487c-9ea8-07e6c3fc035d,Kid-friendly chocolate chip cookies for a bake sale that use both light brown and golden caster sugar?
511,2e366ff7-87f3-487c-9ea8-07e6c3fc035d,Simple chocolate chip cookies with 120g butter and one egg — is this good for afternoon tea?
511,2e366ff7-87f3-487c-9ea8-07e6c3fc035d,Beginner-friendly (easy) chocolate chip cookie recipe rated 4 stars — how long is the prep time?
511,2e366ff7-87f3-487c-9ea8-07e6c3fc035d,Classic chocolate chip cookies with 150g dark chocolate chunks — what's the baking time?
512,7588c01a-ca39-439a-9246-6dc4b309fd33,Easy gingerbread stained glass biscuits with a boiled-sweets centre — is this a good recipe for baking with kids?
512,7588c01a-ca39-439a-9246-6dc4b309fd33,Christmas stained glass gingerbread cookies using clear fruit-flavoured boiled sweets and star or snowflake cutters?
512,7588c01a-ca39-439a-9246-6dc4b309fd33,Quick gingerbread stained glass biscuits made with golden syrup and dark soft brown sugar — can these be ready in about 46 minutes?
512,7588c01a-ca39-439a-9246-6dc4b309fd33,Kid-friendly giftable gingerbread biscuits with a stained glass centre and white icing decoration — any tips?
512,7588c01a-ca39-439a-9246-6dc4b309fd33,4-star easy gingerbread stained glass biscuit recipe — what prep time and skill level should I expect?
513,0fdfe74a-aa6e-44db-a975-957bb438eb67,How can I make easy homemade Bourbon biscuits with a pink buttercream filling that kids can pipe?
513,0fdfe74a-aa6e-44db-a975-957bb438eb67,Is there a kid-friendly Bourbon biscuit recipe with cocoa and golden syrup that takes about 50 minutes total?
513,0fdfe74a-aa6e-44db-a975-957bb438eb67,Can I color the Bourbon biscuit filling pink with food colouring and still have a stable icing for piping?
513,0fdfe74a-aa6e-44db-a975-957bb438eb67,What ingredients and quantities do I need for buttery cocoa Bourbon biscuits with a pink icing sandwich filling?
513,0fdfe74a-aa6e-44db-a975-957bb438eb67,Where can I find a top-rated (5-star) easy Bourbon biscuit recipe for baking with children (about 40 minutes prep)?
514,95e38f95-71df-4aab-9992-584e5155b0a0,Easy chocolate and hazelnut thumbprint cookies with buckwheat flour — 40-minute recipe suitable for kids?
514,95e38f95-71df-4aab-9992-584e5155b0a0,Kid-friendly thumbprint cookies using a food processor and toasted hazelnuts — simple dark chocolate version?
514,95e38f95-71df-4aab-9992-584e5155b0a0,"Can I get a quick thumbprint cookie recipe that kids can help make, with hazelnuts and chopped dark chocolate?"
514,95e38f95-71df-4aab-9992-584e5155b0a0,Chocolate & hazelnut thumbprint cookies made with plain + buckwheat flour — is this an easy 4-star recipe?
514,95e38f95-71df-4aab-9992-584e5155b0a0,"Thumbprint cookies that take 20 minutes prep and 20 minutes baking, featuring hazelnuts and dark chocolate — recipe?"
515,892b40a7-6bab-4604-a611-008317896112,How do I make oaty energy cookies with dried apricots and condensed milk?
515,892b40a7-6bab-4604-a611-008317896112,Is there an easy kids' biscuit recipe using rolled oats that's suitable for little helpers?
515,892b40a7-6bab-4604-a611-008317896112,Where can I find a quick oat cookie recipe that takes about 10 minutes prep and 40 minutes total?
515,892b40a7-6bab-4604-a611-008317896112,Are there 6-ingredient oaty energy cookies that are easy enough for beginners?
515,892b40a7-6bab-4604-a611-008317896112,Kid-friendly oat cookies around 201 kcal per serving and rated 4 stars — where's the recipe?
516,23898470-0937-41b6-b619-10eee8796b48,"Is there a vintage chocolate chip cookie recipe that makes soft, squidgy-centred biscuits using muscovado sugar and salted butter?"
516,23898470-0937-41b6-b619-10eee8796b48,"Quick, easy chocolate chip cookies ready in 25 minutes (15 min prep, 10 min cook) — where can I find the recipe?"
516,23898470-0937-41b6-b619-10eee8796b48,Simple 5-star chocolate chip cookie recipe with 200g chocolate chunks for a squidgy middle — how to make it?
516,23898470-0937-41b6-b619-10eee8796b48,What's the nutritional info per cookie for the vintage chocolate chip cookies (about 121 kcal and 6.3g fat)?
516,23898470-0937-41b6-b619-10eee8796b48,"Easy cookie recipe using plain flour, bicarbonate of soda and vanilla extract for soft, chewy results?"
517,6014dbf2-c9ca-493a-911c-a706c6360b68,Easy vegan cranberry and orange cookies with jumbo oats — can I make these in about 25 minutes for Christmas?
517,6014dbf2-c9ca-493a-911c-a706c6360b68,"Vegan cookie recipe using orange zest, dried cranberries and cinnamon that uses oil instead of butter?"
517,6014dbf2-c9ca-493a-911c-a706c6360b68,Quick chewy oat cookies with muscovado sugar and cranberries — suitable for beginner bakers?
517,6014dbf2-c9ca-493a-911c-a706c6360b68,Christmas biscuit tin idea: orange & cranberry vegan cookies that bake for around 15 minutes?
517,6014dbf2-c9ca-493a-911c-a706c6360b68,Simple 4-star vegan cookie recipe featuring jumbo oats and a citrus zing — how many does it make and is it easy?
518,a572dd7c-604d-45f0-ac86-a4e234b52937,Easy tahini and white chocolate cookies with black sesame seeds — recipe that takes about 45 minutes?
518,a572dd7c-604d-45f0-ac86-a4e234b52937,How do I make tahini cookies with white chocolate chunks and muscovado sugar for a biscuit tin?
518,a572dd7c-604d-45f0-ac86-a4e234b52937,Looking for an easy cookie to serve with tea using tahini and black sesame — any 4‑star recipes?
518,a572dd7c-604d-45f0-ac86-a4e234b52937,White chocolate and tahini cookies with 15 minutes prep and 30 minutes bake time — where can I find that?
518,a572dd7c-604d-45f0-ac86-a4e234b52937,Simple tahini & white chocolate cookie recipe using salted butter and eggs with minimal fuss?
519,0dd518fb-91b9-43c4-90e0-284d70d5eb29,Easy double-dipped shortbread cookies with milk and white chocolate — about 50 minutes total?
519,0dd518fb-91b9-43c4-90e0-284d70d5eb29,"Shortbread biscuits using 200g salted butter and icing sugar, dipped in milk and white chocolate — recipe?"
519,0dd518fb-91b9-43c4-90e0-284d70d5eb29,Beginner-friendly shortbread cookies double-coated in milk and white chocolate with 20 min prep time?
519,0dd518fb-91b9-43c4-90e0-284d70d5eb29,Where can I find a 5-star shortbread cookie recipe that's double-dipped in milk and white chocolate?
519,0dd518fb-91b9-43c4-90e0-284d70d5eb29,Party shortbread cookies double-dipped using 50g milk and 50g white chocolate each — good for sharing?
520,7fb29123-000d-40d9-a6e3-1b317e288a6a,Easy gingerbread cookies with black treacle and ground cloves — can I make these in about 32 minutes total?
520,7fb29123-000d-40d9-a6e3-1b317e288a6a,"Looking for a 5-star gingerbread cookie recipe for tea-time featuring aromatic ginger, cinnamon and cloves — any recommendations?"
520,7fb29123-000d-40d9-a6e3-1b317e288a6a,"Quick, beginner-friendly gingerbread cookies using 120g butter and 1½ tbsp black treacle — is the prep really around 20 minutes?"
520,7fb29123-000d-40d9-a6e3-1b317e288a6a,"How do I make moreish gingerbread cookies rolled in golden caster sugar with a warm spice mix (ginger, cloves, cinnamon)?"
520,7fb29123-000d-40d9-a6e3-1b317e288a6a,"Simple, easy gingerbread cookie recipe that bakes in about 12 minutes and is good for baking with kids?"
521,446d6060-af01-4f2f-8546-9ba0946d25b0,Any easy make-ahead festive cookie recipe with dried cranberries and white chocolate that can be frozen for up to three months?
521,446d6060-af01-4f2f-8546-9ba0946d25b0,Looking for a holiday cookie I can prep in about 15 minutes that uses condensed milk and cinnamon — freezer-friendly?
521,446d6060-af01-4f2f-8546-9ba0946d25b0,Simple uncooked cookie dough to give as gifts — freezes well and produces cranberry–white chocolate cookies?
521,446d6060-af01-4f2f-8546-9ba0946d25b0,"Do you have an easy cookie recipe rated 4 stars that uses plain flour, baking powder and vanilla and can be stored in the freezer?"
521,446d6060-af01-4f2f-8546-9ba0946d25b0,What's a quick cookie recipe (around 27 minutes total) with condensed milk for holiday baking and freezing?
522,fc027bf5-77b1-4cb4-81c5-f47c360b8303,Easy Christmas crinkle cookies with orange zest and mixed spice — is there a 30-minute recipe?
522,fc027bf5-77b1-4cb4-81c5-f47c360b8303,How to make fudgy-centred chocolate crinkle cookies flavored with cinnamon and orange zest?
522,fc027bf5-77b1-4cb4-81c5-f47c360b8303,Quick holiday crinkle cookies using cocoa powder and two zested oranges — ready in about 30 minutes?
522,fc027bf5-77b1-4cb4-81c5-f47c360b8303,Festive crinkle cookie recipe dusted with icing sugar and rated 5 stars — what’s the method?
522,fc027bf5-77b1-4cb4-81c5-f47c360b8303,"Simple, easy crinkle cookies made with vegetable oil instead of butter, with orange and mixed spice?"
523,b7fe603b-d6ee-4afc-a0e4-d26c4880caa9,Where can I find a chocolate chip cookie recipe that uses rye flour and chunks of gooey dark chocolate?
523,b7fe603b-d6ee-4afc-a0e4-d26c4880caa9,How do I make cookies with a crisp exterior and chewy middle using plain + rye flour and a sprinkle of sea salt?
523,b7fe603b-d6ee-4afc-a0e4-d26c4880caa9,"40-minute chocolate chip cookie recipe (20 min prep, 20 min cook) that uses an egg plus extra yolks — any recommendations?"
523,b7fe603b-d6ee-4afc-a0e4-d26c4880caa9,Highly rated (5-star) ‘next level’ chocolate chip cookies that call for chopped dark or milk chocolate and are a bit more effort?
523,b7fe603b-d6ee-4afc-a0e4-d26c4880caa9,Recipe for deep-flavored chocolate chip cookies using light brown soft sugar and golden caster sugar?
524,7649929b-7d64-4f19-8dbd-972418015027,Easy double ginger cookies with chunks of stem ginger and dark chocolate — is there a quick recipe that takes about 32 minutes?
524,7649929b-7d64-4f19-8dbd-972418015027,American-style spiced biscuits (double ginger) using muscovado sugar and golden syrup — simple beginner-friendly recipe?
524,7649929b-7d64-4f19-8dbd-972418015027,5-star double ginger cookie recipe with chopped stem ginger pieces and chocolate-dipped bottoms?
524,7649929b-7d64-4f19-8dbd-972418015027,Ginger cookies that combine ground ginger and stem ginger chunks — can I make these with 20 minutes prep and a 12 minute bake?
524,7649929b-7d64-4f19-8dbd-972418015027,How do I make soft spiced ginger cookies using dark chocolate and 8 pieces of stem ginger in an easy recipe?
525,60fa0ec6-acb4-4996-8cb3-14344b07f867,Easy chilli chocolate cookies recipe with cayenne pepper and three kinds of chopped chocolate?
525,60fa0ec6-acb4-4996-8cb3-14344b07f867,Quick spicy double chocolate biscuits (about 32 minutes total) to serve with vanilla ice cream?
525,60fa0ec6-acb4-4996-8cb3-14344b07f867,Spiced chocolate cookie recipe using dark muscovado sugar and cayenne — what are the calories and serving size?
525,60fa0ec6-acb4-4996-8cb3-14344b07f867,5-star crowd-pleasing chilli chocolate cookies that use dark chilli chocolate and white chocolate — how do I make them?
525,60fa0ec6-acb4-4996-8cb3-14344b07f867,Can I bake an easy batch of chilli chocolate cookies using 225g butter and 2 eggs for a party?
526,a1c39cca-1ef3-4d27-91bf-4914b5143225,"Easy 3-ingredient gluten-free peanut butter cookies — is there a recipe that uses just peanut butter, golden caster sugar and an egg?"
526,a1c39cca-1ef3-4d27-91bf-4914b5143225,"Quick peanut butter cookies ready in about 27 minutes (15 min prep, 12 min bake) — how do I make these?"
526,a1c39cca-1ef3-4d27-91bf-4914b5143225,"Kid-friendly, no-flour peanut butter cookies — can I use crunchy or smooth peanut butter for this recipe?"
526,a1c39cca-1ef3-4d27-91bf-4914b5143225,5-star simple peanut butter cookie recipe with golden caster sugar — is this good for beginner bakers?
526,a1c39cca-1ef3-4d27-91bf-4914b5143225,Gluten-free peanut butter cookies without added butter or flour — what’s the basic easy recipe and texture like?
527,9840b4a1-1353-4a28-97e2-410c381e186d,How can I make easy double choc peanut butter cookies with chocolate chunks and a melted chocolate drizzle in about 30 minutes?
527,9840b4a1-1353-4a28-97e2-410c381e186d,Looking for a gooey peanut butter cookie recipe studded with milk chocolate chunks and topped with chopped salted peanuts — any suggestions?
527,9840b4a1-1353-4a28-97e2-410c381e186d,Quick 30-minute cookie recipe combining cocoa and peanut butter — simple double chocolate peanut butter cookies for beginners?
527,9840b4a1-1353-4a28-97e2-410c381e186d,What's a good beginner-friendly recipe for peanut butter cookies topped with crunchy chopped peanuts and a melted chocolate drizzle?
527,9840b4a1-1353-4a28-97e2-410c381e186d,5-star double choc peanut butter cookie recipe that uses both chopped and melted milk chocolate — where can I find it?
528,fde00c14-90c0-4924-9f2c-7218469d13e9,Easy oaty hazelnut cookies with grated apple and maple syrup—is there a recipe I can make in about 45 minutes?
528,fde00c14-90c0-4924-9f2c-7218469d13e9,"Soft, slightly chewy cookies made with oats, spelt flour and hazelnuts (no refined sugar) — where can I find that recipe?"
528,fde00c14-90c0-4924-9f2c-7218469d13e9,"Looking for a kid-friendly cookie using apple, raisins and cinnamon that takes under an hour to prepare—any oaty hazelnut versions?"
528,fde00c14-90c0-4924-9f2c-7218469d13e9,Is there a 4-star oaty hazelnut cookie recipe that uses maple syrup instead of sugar and is rated easy?
528,fde00c14-90c0-4924-9f2c-7218469d13e9,"How many cookies does the oaty hazelnut recipe with butter, egg and chunky hazelnuts make, and does it need a 30-minute bake?"
529,f712d139-3099-4448-84b0-73b5403fdb62,Easy chocolate chip cookies with dark chocolate chunks and golden caster sugar — ready in about 32 minutes?
529,f712d139-3099-4448-84b0-73b5403fdb62,Classic chocolate chip cookies (easy) using 120g butter and light brown sugar — simple recipe?
529,f712d139-3099-4448-84b0-73b5403fdb62,Bake-sale style chocolate chip cookies for afternoon tea that use plain flour and 1/2 tsp bicarbonate of soda?
529,f712d139-3099-4448-84b0-73b5403fdb62,One-egg chocolate chip cookie recipe with vanilla extract and 150g dark chocolate chunks — 20 min prep?
529,f712d139-3099-4448-84b0-73b5403fdb62,"Easy, 4-star chocolate chip cookies that come out warm and soft from the oven — how do I make them?"
530,6818119f-6ddc-45cc-96fe-c4c3146a13aa,Easy five-ingredient cookie recipe that’s ready in about 32 minutes — how do I make it?
530,6818119f-6ddc-45cc-96fe-c4c3146a13aa,"Simple butter, caster sugar and plain flour cookies — can I add the optional cinnamon or 75g chocolate chips?"
530,6818119f-6ddc-45cc-96fe-c4c3146a13aa,Quick tea-time cookies for beginners (easy level) with 20 minutes prep and a 12 minute bake — is this the one for a simple batch?
530,6818119f-6ddc-45cc-96fe-c4c3146a13aa,Basic cookies using 225g softened butter — do they turn out soft or crisp and any tips?
530,6818119f-6ddc-45cc-96fe-c4c3146a13aa,Low-effort cookie recipe rated 4 stars — what makes this basic five-ingredient version so popular?
531,3ddbef2e-2d33-48e9-a703-10c44c593829,Easy vegan chocolate chip cookies made with cold coconut oil and coconut milk — how can I make these in about 27 minutes?
531,3ddbef2e-2d33-48e9-a703-10c44c593829,Vegan choc chip cookie recipe that uses both golden caster sugar and light muscovado sugar — any simple version?
531,3ddbef2e-2d33-48e9-a703-10c44c593829,"What's an easy, 4-star vegan chocolate chip cookie recipe that calls for 200g vegan chocolate chips?"
531,3ddbef2e-2d33-48e9-a703-10c44c593829,Are there vegan chocolate chip cookies using cold coconut oil that taste like regular biscuits so non-vegans won't notice?
531,3ddbef2e-2d33-48e9-a703-10c44c593829,Quick vegan chocolate chip cookies with 15 minutes prep and a 12-minute bake (total ~27 min) — recipe suggestions?
532,0ef757c7-81af-4f29-99c4-1e89ce205a93,What's an easy cookie dough pizza recipe topped with chocolate chips and melted dark chocolate?
532,0ef757c7-81af-4f29-99c4-1e89ce205a93,Any quick dessert pizza that takes about 40 minutes total and uses mini marshmallows and strawberries?
532,0ef757c7-81af-4f29-99c4-1e89ce205a93,How can I make a cookie dough pizza with giant white chocolate buttons and lots of chocolate chips?
532,0ef757c7-81af-4f29-99c4-1e89ce205a93,Looking for a beginner-friendly cookie dough pizza (4-star rated) — simple ingredients and under an hour?
532,0ef757c7-81af-4f29-99c4-1e89ce205a93,Family-friendly cookie dough pizza using vanilla and soft light brown sugar — any easy recipe like that?
533,0ceb986f-d25f-49e8-ae00-ea75affe3d85,How do I make easy chocolate & hazelnut thumbprint cookies with buckwheat flour in about 40 minutes?
533,0ceb986f-d25f-49e8-ae00-ea75affe3d85,Kid-friendly thumbprint cookie recipe with toasted hazelnuts and dark chocolate — does it use a food processor?
533,0ceb986f-d25f-49e8-ae00-ea75affe3d85,Simple recipe for hazelnut and chocolate thumbprint cookies using golden caster sugar and buckwheat flour?
533,0ceb986f-d25f-49e8-ae00-ea75affe3d85,Quick cookies: chocolate hazelnut thumbprints with 20 minutes prep and 20 minutes baking — is there a straightforward method?
533,0ceb986f-d25f-49e8-ae00-ea75affe3d85,4-star chocolate & hazelnut thumbprint cookie recipe that allows coconut oil as an option — how do I make it?
534,bf6039d4-40ed-4608-a89b-75b5030953e0,"How do I make 3-ingredient shortbread biscuits using 150g plain flour, 100g butter and 50g caster sugar?"
534,bf6039d4-40ed-4608-a89b-75b5030953e0,Quick and easy crumbly shortbread biscuits for tea — can these be ready in about 35 minutes?
534,bf6039d4-40ed-4608-a89b-75b5030953e0,Simple shortbread recipe that uses chilled cubed butter and a sprinkle of caster sugar — is it suitable for beginners?
534,bf6039d4-40ed-4608-a89b-75b5030953e0,How can I get perfectly crumbly shortbread with a 15-minute bake time?
534,bf6039d4-40ed-4608-a89b-75b5030953e0,"Is this 4-star, easy shortbread biscuit recipe foolproof for first-time biscuit bakers?"
535,247b012d-d0d3-4696-bff7-d6e1b599a386,Simple jammy biscuits with strawberry jam — easy biscuit recipe ready in about 22 minutes?
535,247b012d-d0d3-4696-bff7-d6e1b599a386,Quick jammy biscuits using 200g self-raising flour and 100g butter (10 min prep) — how simple is the method?
535,247b012d-d0d3-4696-bff7-d6e1b599a386,"Family-friendly jammy biscuits, around 170 kcal per serving — is this an easy kid-friendly treat?"
535,247b012d-d0d3-4696-bff7-d6e1b599a386,5-star simple jammy biscuits — tips for getting a jammy centre using 4 tbsp strawberry jam?
535,247b012d-d0d3-4696-bff7-d6e1b599a386,Beginner-friendly biscuit recipe: simple jammy biscuits with egg and caster sugar — total cook time 22 minutes?
536,b14da0ab-4773-484b-b335-159a135202f4,Ricciarelli almond biscuits recipe with lemon zest and almond extract — ready in about 40 minutes?
536,b14da0ab-4773-484b-b335-159a135202f4,How do I make Italian ricciarelli using 2 egg whites and ground almonds for a Christmas biscuit tin?
536,b14da0ab-4773-484b-b335-159a135202f4,"Ricciarelli biscuits dusted with icing sugar — is there a 5-star, slightly more effort version?"
536,b14da0ab-4773-484b-b335-159a135202f4,Recipe for ricciarelli-style almond cookies that uses 260g ground almonds and 200g icing sugar?
536,b14da0ab-4773-484b-b335-159a135202f4,Soft Italian almond biscuits (ricciarelli) flavored with lemon and almond extract — good for gifting?
